clustering_ids,market_ids,car_ids,firm_ids,make,model,shares,quantity,trend,prices,mpg,hp,wt,len,wid,ht,wb,Doors,Seats,hpwt,space,ULSP,ULSD,CPI,mpd,region,Segment,Segment_Desc,low_share,Viz1,Viz2,Viz3,Viz4,Viz5,count,demand_instruments0,demand_instruments1,demand_instruments2,demand_instruments3,demand_instruments4,demand_instruments5,demand_instruments6,demand_instruments7,supply_instruments0,supply_instruments1,supply_instruments2,supply_instruments3,supply_instruments4,supply_instruments5,supply_instruments6,supply_instruments7,supply_instruments8,supply_instruments9
95_23,2008,95_23_2008,Volkswagen,Volkswagen,Scirocco,0.0001383824216923,1110,0,26.9151627593186,4.68571428571429,157.571428571429,285.645264666667,4256.0,1810.0,1404.0,2578.0,3.0,4.0,0.55163326006929,1.19402447759177,1.26329579511398,1.38792344019617,0.847,0.777554297369892,Germany,3,C-segment (compact),0,-0.16839904,-1.0866095,-0.19837478,0.8510613,-0.7014264,10,33.0,17.163807219748104,20.59031897394958,44.681301483566706,199.0,86.38709214704878,132.6895418637173,253.22564945189418,33.0,-24.278788353207357,42.462443105420675,9.642897729305476,199.0,-173.71979896683345,271.0920722589769,44.58463580743859,0.0,0.777554297369892
95_23,2012,95_23_2012,Volkswagen,Volkswagen,Scirocco,0.0005656673371949,4668,4,27.0255593132154,4.8,173.0,289.232365125,4255.5,1810.625,1403.375,2578.0,3.0,4.0,0.598134997531252,1.19429645499196,1.41259105098855,1.47933363438242,0.961,0.730221848823236,Germany,3,C-segment (compact),0,-0.16839904,-1.0866095,-0.19837478,0.8510613,-0.7014264,10,43.0,22.07407691391354,31.09005457272331,58.70376720513392,200.0,86.73044230028326,148.02085027994522,256.8178250623766,43.0,-31.620191800631087,65.87740319727847,12.914516853354929,200.0,-174.1920397057453,311.47279350472036,46.95624576899989,172.0,0.730221848823236
95_23,2016,95_23_2016,Volkswagen,Volkswagen,Scirocco,0.0006240041695473,5244,8,27.5579514824798,5.41142857142857,172.6,288.307605771429,4256.0,2080.0,1406.0,2578.0,3.0,4.0,0.598666134867208,1.3721386261828,1.08192078527232,1.09651096172943,1.007,1.09287008214023,Germany,3,C-segment (compact),0,-0.16839904,-1.0866095,-0.19837478,0.8510613,-0.7014264,10,48.0,29.225985121146582,48.02128599414329,67.80678530810316,204.0,97.32539959396688,215.37721216789618,274.87000933071766,48.0,-27.57230589366653,75.20581105235337,16.091545025254792,204.0,-159.15175609690348,332.6702499945751,58.341882530428165,384.0,1.09287008214023
95_23,2014,95_23_2014,Volkswagen,Volkswagen,Scirocco,0.0004660007674171,3862,6,27.1528048780488,5.13170731707317,174.878048780488,287.686778634146,4256.0,1941.70731707317,1404.9756097561,2578.0,3.0,4.0,0.607876558007838,1.28090942812398,1.27417884615385,1.33474230769231,1.0,0.865369309665839,Germany,3,C-segment (compact),0,-0.16839904,-1.0866095,-0.19837478,0.8510613,-0.7014264,10,48.0,28.173654967573274,38.22585788683243,66.93805106541808,202.0,91.84313655068668,175.1959258108758,264.2059723055189,48.0,-29.749232096008914,72.84715129672043,15.492024345158242,202.0,-169.02896245446402,325.8152334456494,51.2136217913762,288.0,0.865369309665839
95_23,2013,95_23_2013,Volkswagen,Volkswagen,Scirocco,0.00054902710413,4538,5,27.7492009776274,4.85555555555556,175.481481481481,289.13999562963,4255.40740740741,1810.74074074074,1403.25925925926,2578.0,3.0,4.0,0.60690836319394,1.19434681054614,1.36365482233503,1.42727645450996,0.985,0.765403333143724,Germany,3,C-segment (compact),0,-0.16839904,-1.0866095,-0.19837478,0.8510613,-0.7014264,10,45.0,25.021315736147166,33.87672715486762,62.554728113161644,195.0,85.5301182254064,155.2668805461484,252.06802972847564,45.0,-30.182043402590917,68.96322538335787,14.374492561121128,195.0,-167.8312153843559,311.0691205623734,47.04749478423301,225.0,0.765403333143724
95_23,2010,95_23_2010,Volkswagen,Volkswagen,Scirocco,0.0008639850511408,7028,2,27.3772864850638,4.88235294117647,165.176470588235,288.940888923077,4256.0,1810.0,1404.0,2578.0,3.0,4.0,0.571661806689497,1.19402447759177,1.30764713474445,1.3337183789365,0.894,0.813207231520129,Germany,3,C-segment (compact),0,-0.16839904,-1.0866095,-0.19837478,0.8510613,-0.7014264,10,34.0,16.98591654539945,24.573767463015223,46.639096699823526,208.0,89.97105272759984,153.46450115686213,264.34636383552476,34.0,-25.758268958554364,48.96776702389702,10.424043462319226,208.0,-182.15502404189712,304.08262511009355,46.34707923711624,68.0,0.813207231520129
95_23,2011,95_23_2011,Volkswagen,Volkswagen,Scirocco,0.0007993364920805,6544,3,26.6059957173448,4.75384615384615,173.538461538462,288.940888923077,4256.0,1810.0,1404.0,2578.0,3.0,4.0,0.600601950749386,1.19402447759177,1.42840759347719,1.48613902157799,0.934,0.717587196557,Germany,3,C-segment (compact),0,-0.16839904,-1.0866095,-0.19837478,0.8510613,-0.7014264,10,36.0,17.121523551395168,24.511792642476763,49.91679048778122,194.0,84.74607777691884,136.52343838034776,248.7137488197656,36.0,-28.307909612649045,53.5148243601372,11.43187973787102,194.0,-167.6975169794861,293.75551662876643,45.220847523368214,108.0,0.717587196557
95_23,2015,95_23_2015,Volkswagen,Volkswagen,Scirocco,0.0006644593559837,5571,7,27.6532432432432,5.36756756756757,174.945945945946,287.399029945946,4256.0,2080.0,1406.0,2578.0,3.0,4.0,0.608721421150412,1.3721386261828,1.11033846153846,1.14996923076923,1.0,1.04474552920538,Germany,3,C-segment (compact),0,-0.16839904,-1.0866095,-0.19837478,0.8510613,-0.7014264,10,49.0,29.948054623169583,46.03970142996973,68.6763260980085,201.0,92.28327029256042,204.23710296220548,266.1802081274561,49.0,-28.429883304703594,75.28951588746935,16.05965737409593,201.0,-165.55008729199636,327.40221851548927,53.57426034688373,343.0,1.04474552920538
95_23,2009,95_23_2009,Volkswagen,Volkswagen,Scirocco,0.000751887150038,6070,1,27.3503656658968,4.60833333333333,167.333333333333,288.0887185,4256.0,1810.0,1404.0,2578.0,3.0,4.0,0.580839590680929,1.19402447759177,1.15004441286196,1.20266033043169,0.866,0.861741526063012,Germany,3,C-segment (compact),0,-0.16839904,-1.0866095,-0.19837478,0.8510613,-0.7014264,10,33.0,16.3938258821864,25.017060131250314,45.3050761024086,213.0,91.33514896872731,166.90164544512967,269.8123771183117,33.0,-25.400006585248637,45.133582308494944,10.11440718212154,213.0,-188.24946119177866,299.1016897257464,46.69955243045322,33.0,0.861741526063012
95_24,2011,95_24_2011,Volkswagen,Volkswagen,Sharan,0.0002429523659456,1989,3,32.8024625267666,4.69444444444444,148.333333333333,379.920867764706,4854.0,2081.0,1720.0,2919.27777777778,5.0,6.88888888888889,0.390432181854248,1.56568679231057,1.42840759347719,1.48613902157799,0.934,0.708620582000957,Germany,8,M-segment (MPV),0,-0.1606336565,1.67188065,-0.521298785,-0.81421819,-1.27013045,10,36.0,17.331693320290306,24.520759257032804,49.545128173062416,194.0,84.74607777691884,136.52343838034776,248.71374881976564,36.0,-27.877231493273936,53.52739859067234,11.160884680472194,194.0,-167.6975169794861,293.75551662876643,45.220847523368214,108.0,0.708620582000957
95_24,2009,95_24_2009,Volkswagen,Volkswagen,Sharan,9.41407304825208e-05,760,1,27.8579676674365,4.13846153846154,128.384615384615,428.137204,4634.0,2142.0,1732.0,2835.0,5.0,7.0,0.299867925947906,1.53853907869569,1.15004441286196,1.20266033043169,0.866,0.773877214113619,Germany,8,M-segment (MPV),0,-0.1606336565,1.67188065,-0.521298785,-0.81421819,-1.27013045,10,33.0,16.674797546919418,25.104924443199707,44.960561501304674,213.0,91.3351489687273,166.90164544512967,269.8123771183117,33.0,-24.738874089167076,45.24112445752903,9.860903381402883,213.0,-188.2494611917787,299.1016897257464,46.69955243045321,33.0,0.773877214113619
95_24,2015,95_24_2015,Volkswagen,Volkswagen,Sharan,0.0003605565667095,3023,7,32.2236764705882,4.95294117647059,154.529411764706,376.211918823529,4854.0,2081.0,1720.0,2919.61764705882,5.0,6.94117647058824,0.410750973142856,1.56568679231057,1.11033846153846,1.14996923076923,1.0,0.964042480210425,Germany,8,M-segment (MPV),0,-0.1606336565,1.67188065,-0.521298785,-0.81421819,-1.27013045,10,49.0,30.14602507117714,46.12040447896469,68.48277793188073,201.0,92.28327029256042,204.23710296220548,266.1802081274562,49.0,-28.03650970428419,75.36990914924412,15.927703365132592,201.0,-165.55008729199636,327.40221851548927,53.574260346883726,343.0,0.964042480210425
95_24,2016,95_24_2016,Volkswagen,Volkswagen,Sharan,0.0003354438890072,2819,8,32.4778928453208,5.08095238095238,155.095238095238,368.1164245,4854.0,2081.0,1720.0,2920.0,5.0,7.0,0.421321157581868,1.56568679231057,1.08192078527232,1.09651096172943,1.007,1.02612845621579,Germany,8,M-segment (MPV),0,-0.1606336565,1.67188065,-0.521298785,-0.81421819,-1.27013045,10,48.0,29.403330098431923,48.088027620067734,67.61323714197539,204.0,97.32539959396686,215.37721216789612,274.87000933071766,48.0,-27.22099720925617,75.26882545103165,15.959591016291453,204.0,-159.1517560969035,332.6702499945751,58.34188253042815,384.0,1.02612845621579
95_24,2013,95_24_2013,Volkswagen,Volkswagen,Sharan,0.0002604793642996,2153,5,31.478772496539,4.69545454545455,153.0,380.076488,4854.0,2081.0,1720.0,2919.22727272727,5.0,6.90909090909091,0.402550551877337,1.56568679231057,1.36365482233503,1.42727645450996,0.985,0.740165881863658,Germany,8,M-segment (MPV),0,-0.1606336565,1.67188065,-0.521298785,-0.81421819,-1.27013045,10,45.0,25.22567354746377,33.901964606147686,62.183388131397216,195.0,85.5301182254064,155.26688054614843,252.0680297284757,45.0,-29.77148627335817,68.99675398535591,14.103767422355077,195.0,-167.8312153843559,311.0691205623735,47.04749478423301,225.0,0.740165881863658
95_24,2017,95_24_2017,Volkswagen,Volkswagen,Sharan,0.000341940697104,2886,9,32.207178164625,4.58638888888889,150.777777777778,370.457382842105,4854.0,2081.0,1720.0,2920.0,5.0,7.0,0.407004380965574,1.56568679231057,1.1364826662699,1.16254463621485,1.034,0.877662034136298,Germany,8,M-segment (MPV),0,-0.1606336565,1.67188065,-0.521298785,-0.81421819,-1.27013045,10,48.0,29.02106491575859,44.66840390853196,68.01372556685509,196.0,93.60404878126035,193.43327560877594,264.32850466643856,48.0,-27.947192519419936,74.42814147163415,16.2139743835205,196.0,-151.8583070805748,316.2014780182387,56.33050357030289,432.0,0.877662034136298
95_24,2010,95_24_2010,Volkswagen,Volkswagen,Sharan,0.0001087972069236,885,2,31.1771066368382,4.42333333333333,140.866666666667,399.779258592593,4758.66666666667,2107.43333333333,1725.2,2882.73333333333,5.0,6.93333333333333,0.352361118389639,1.55443356476177,1.30764713474445,1.3337183789365,0.894,0.736752688187253,Germany,8,M-segment (MPV),0,-0.1606336565,1.67188065,-0.521298785,-0.81421819,-1.27013045,10,34.0,17.20521723369931,24.6502220063481,46.27868761265352,208.0,89.97105272759983,153.46450115686213,264.34636383552476,34.0,-25.27437794331008,49.0665007279614,10.160261765339511,208.0,-182.15502404189712,304.08262511009355,46.34707923711624,68.0,0.736752688187253
95_24,2014,95_24_2014,Volkswagen,Volkswagen,Sharan,0.0003380979156661,2802,6,30.8963888888889,4.68333333333333,149.888888888889,376.211918823529,4854.0,2081.0,1720.0,2919.27777777778,5.0,6.88888888888889,0.398416109084512,1.56568679231057,1.27417884615385,1.33474230769231,1.0,0.789759174323521,Germany,8,M-segment (MPV),0,-0.1606336565,1.67188065,-0.521298785,-0.81421819,-1.27013045,10,48.0,28.3831154164966,38.301468022174745,66.65327370123148,202.0,91.84313655068667,175.19592581087585,264.2059723055189,48.0,-29.326757223590484,72.93857960376803,15.291270088877857,202.0,-169.02896245446405,325.81523344564937,51.21362179137619,288.0,0.789759174323521
95_24,2008,95_24_2008,Volkswagen,Volkswagen,Sharan,0.0001336450054542,1072,0,28.512888626525,4.09166666666667,127.583333333333,428.137204,4634.0,2142.0,1732.0,2835.0,5.0,7.0,0.297996371586837,1.53853907869569,1.26329579511398,1.38792344019617,0.847,0.678977164649472,Germany,8,M-segment (MPV),0,-0.1606336565,1.67188065,-0.521298785,-0.81421819,-1.27013045,10,33.0,17.41744410823056,20.68889610667,44.33678688246278,199.0,86.38709214704879,132.68954186371732,253.22564945189418,33.0,-23.662986222211696,42.598009086742984,9.389393928586818,199.0,-173.71979896683345,271.0920722589769,44.58463580743858,0.0,0.678977164649472
95_24,2012,95_24_2012,Volkswagen,Volkswagen,Sharan,0.0002243038220111,1851,4,31.8808532778356,4.69444444444444,148.333333333333,379.920867764706,4854.0,2081.0,1720.0,2919.27777777778,5.0,6.88888888888889,0.390432181854248,1.56568679231057,1.41259105098855,1.47933363438242,0.961,0.71416372946254,Germany,8,M-segment (MPV),0,-0.1606336565,1.67188065,-0.521298785,-0.81421819,-1.27013045,10,43.0,22.281779729590543,31.106112692084007,58.332376867815306,200.0,86.73044230028326,148.02085027994525,256.81782506237664,43.0,-31.19362960794759,65.89963933872535,12.64374955211538,200.0,-174.1920397057453,311.47279350472036,46.95624576899989,172.0,0.71416372946254
95_26,2017,95_26_2017,Volkswagen,Volkswagen,Tiguan,0.0031545984270254,26625,9,30.4167817997605,4.38666666666667,155.619047619048,343.794741714286,4485.14285714286,2048.09523809524,1658.0,2675.45238095238,5.0,5.0,0.452651040685132,1.42383434322859,1.1364826662699,1.16254463621485,1.034,0.839442725642324,Germany,7,J-segment (SUV),0,0.08534807,-0.547588435,0.444874795,-0.47826604,0.1038346725,10,48.0,28.97541825603903,44.706623217025935,68.15557801593707,196.0,93.60404878126035,193.43327560877594,264.32850466643856,48.0,-28.053490069005413,74.47266481439273,16.30894548195493,196.0,-151.8583070805748,316.2014780182387,56.33050357030289,432.0,0.839442725642324
95_26,2008,95_26_2008,Volkswagen,Volkswagen,Tiguan,0.0006717157550257,5388,0,27.9159123704578,3.85,152.5,350.938760333333,4427.0,1809.0,1683.0,2604.0,5.0,5.0,0.434548751056026,1.2413124882387,1.26329579511398,1.38792344019617,0.847,0.638874643723128,Germany,7,J-segment (SUV),0,0.08534807,-0.547588435,0.444874795,-0.47826604,0.1038346725,10,33.0,17.280891728761368,20.728998627596344,44.634013472919776,199.0,86.38709214704878,132.6895418637173,253.22564945189418,33.0,-24.040213050434065,42.65888832345577,9.604057966459392,199.0,-173.71979896683345,271.0920722589769,44.58463580743859,0.0,0.638874643723128
95_26,2014,95_26_2014,Volkswagen,Volkswagen,Tiguan,0.0019424340636666,16098,6,27.5039655172414,4.41034482758621,159.241379310345,361.983399724138,4426.48275862069,2041.0,1703.0,2604.0,5.0,5.0,0.43991348617561,1.40034426615954,1.27417884615385,1.33474230769231,1.0,0.743724616978611,Germany,7,J-segment (SUV),0,0.08534807,-0.547588435,0.444874795,-0.47826604,0.1038346725,10,48.0,28.341618039405503,38.347502579519656,66.81861622738252,202.0,91.84313655068667,175.1959258108758,264.2059723055189,48.0,-29.42583834949986,72.99863683228135,15.40287655074123,202.0,-169.02896245446402,325.8152334456494,51.2136217913762,288.0,0.743724616978611
95_26,2013,95_26_2013,Volkswagen,Volkswagen,Tiguan,0.0015518666074649,12827,5,27.3857868020305,4.42647058823529,157.176470588235,360.299749764706,4426.41176470588,2041.0,1703.0,2604.0,5.0,5.0,0.436238078685538,1.40032180681044,1.36365482233503,1.42727645450996,0.985,0.697764715805071,Germany,7,J-segment (SUV),0,0.08534807,-0.547588435,0.444874795,-0.47826604,0.1038346725,10,45.0,25.19198602065557,33.944365772206275,62.34875311689735,195.0,85.5301182254064,155.2668805461484,252.06802972847566,45.0,-29.85185373600753,69.05574634855043,14.215389922795355,195.0,-167.83121538435586,311.0691205623734,47.04749478423302,225.0,0.697764715805071
95_26,2011,95_26_2011,Volkswagen,Volkswagen,Tiguan,0.0009002307375662,7370,3,27.3238758029979,4.232,154.28,350.08483752,4426.78,1925.0,1693.0,2604.0,5.0,5.0,0.440693179096013,1.32084455069721,1.42840759347719,1.48613902157799,0.934,0.63881516514207,Germany,7,J-segment (SUV),0,0.08534807,-0.547588435,0.444874795,-0.47826604,0.1038346725,10,36.0,17.28143232304854,24.59056467389169,49.78997041467578,194.0,84.74607777691884,136.52343838034776,248.7137488197656,36.0,-27.99832610340095,53.63110367258331,11.33093790998627,194.0,-167.6975169794861,293.75551662876643,45.22084752336822,108.0,0.63881516514207
95_26,2016,95_26_2016,Volkswagen,Volkswagen,Tiguan,0.0022890862337112,19237,8,30.6442403177756,4.6,156.145833333333,349.974239083333,4469.14583333333,2065.83333333333,1670.1875,2655.875,5.0,5.0,0.446163791204509,1.43104352488402,1.08192078527232,1.09651096172943,1.007,0.928997271513079,Germany,7,J-segment (SUV),0,0.08534807,-0.547588435,0.444874795,-0.47826604,0.1038346725,10,48.0,29.378487464809282,48.185158804770445,67.74788040940194,204.0,97.32539959396686,215.37721216789615,274.8700093307176,48.0,-27.278287951234674,75.36826786812088,16.04951167312231,204.0,-159.1517560969035,332.6702499945751,58.34188253042815,384.0,0.928997271513079
95_26,2012,95_26_2012,Volkswagen,Volkswagen,Tiguan,0.0011657497394634,9620,4,27.5291734800059,4.34642857142857,155.678571428571,353.140755785714,4426.5,2041.0,1703.0,2604.0,5.0,5.0,0.440840001834954,1.40034972057289,1.41259105098855,1.47933363438242,0.961,0.661220230668064,Germany,7,J-segment (SUV),0,0.08534807,-0.547588435,0.444874795,-0.47826604,0.1038346725,10,43.0,22.231371909609837,31.159056190878484,58.49771393955299,200.0,86.73044230028326,148.02085027994525,256.81782506237664,43.0,-31.31505732576351,65.97666462537404,12.755352118934614,200.0,-174.1920397057453,311.47279350472036,46.95624576899989,172.0,0.661220230668064
95_26,2009,95_26_2009,Volkswagen,Volkswagen,Tiguan,0.0008980530210503,7250,1,27.63132117544,3.98620689655172,153.0,349.333442206897,4427.0,1809.0,1683.0,2604.0,5.0,5.0,0.437976962736319,1.2413124882387,1.15004441286196,1.20266033043169,0.866,0.745406151371585,Germany,7,J-segment (SUV),0,0.08534807,-0.547588435,0.444874795,-0.47826604,0.1038346725,10,33.0,16.536688510131007,25.13339550594174,45.25778809176167,213.0,91.33514896872731,166.90164544512967,269.8123771183117,33.0,-25.11769827078906,45.27860844098343,10.075567419275457,213.0,-188.2494611917787,299.10168972574644,46.69955243045322,33.0,0.745406151371585
95_26,2015,95_26_2015,Volkswagen,Volkswagen,Tiguan,0.0024879953627392,20860,7,27.5175,4.76190476190476,154.97619047619,357.904309714286,4426.5,2041.0,1703.0,2604.0,5.0,5.0,0.433010126645046,1.40034972057289,1.11033846153846,1.14996923076923,1.0,0.926859074967607,Germany,7,J-segment (SUV),0,0.08534807,-0.547588435,0.444874795,-0.47826604,0.1038346725,10,49.0,30.123765917674948,46.1575878842075,68.64811500361841,201.0,92.28327029256042,204.23710296220548,266.1802081274561,49.0,-28.08928369308435,75.40924297817152,16.039305931951823,201.0,-165.55008729199636,327.40221851548927,53.574260346883726,343.0,0.926859074967607
95_26,2010,95_26_2010,Volkswagen,Volkswagen,Tiguan,0.000914019472856,7435,2,27.692533557047,3.98,154.0,349.33857365,4427.0,1809.0,1683.0,2604.0,5.0,5.0,0.440833081760652,1.2413124882387,1.30764713474445,1.3337183789365,0.894,0.662910858851228,Germany,7,J-segment (SUV),0,0.08534807,-0.547588435,0.444874795,-0.47826604,0.1038346725,10,34.0,17.1167452703283,24.724063835684124,46.591808689176595,208.0,89.97105272759983,153.46450115686213,264.34636383552476,34.0,-25.498387693465272,49.172112468341055,10.385203699473141,208.0,-182.15502404189712,304.08262511009355,46.34707923711625,68.0,0.662910858851228
95_28,2016,95_28_2016,Volkswagen,Volkswagen,Touareg,0.0004858522166784,4083,8,45.975049652433,4.175,236.625,466.9936315,4801.0,2208.0,1709.0,2893.0,5.0,5.0,0.5066985586933,1.64309930074086,1.08192078527232,1.09651096172943,1.007,0.843166001862414,Germany,7,J-segment (SUV),0,0.52977826,-1.88191435,0.105457323,-0.88532576,0.33742794,10,48.0,29.31795269732049,48.27099007442111,67.5358246335451,204.0,97.32539959396686,215.37721216789618,274.8700093307176,48.0,-27.40551808976002,75.46520981331312,15.911331313043707,204.0,-159.15175609690348,332.6702499945751,58.341882530428165,384.0,0.843166001862414
95_28,2009,95_28_2009,Volkswagen,Volkswagen,Touareg,0.0001606585887313,1297,1,47.2463192840647,2.60625,230.5625,543.850359066667,4754.0,2230.0,1721.6875,2855.0,5.0,5.0,0.423944741703732,1.64322516112851,1.15004441286196,1.20266033043169,0.866,0.487359244622436,Germany,7,J-segment (SUV),0,0.52977826,-1.88191435,0.105457323,-0.88532576,0.33742794,10,33.0,16.550720731163594,25.39144241269089,44.855875418871854,213.0,91.3351489687273,166.90164544512967,269.8123771183117,33.0,-25.085135078856602,45.70353616067026,9.795075825028592,213.0,-188.24946119177866,299.10168972574644,46.69955243045322,33.0,0.487359244622436
95_28,2008,95_28_2008,Volkswagen,Volkswagen,Touareg,0.0002295153498519,1841,0,47.7679005486492,2.49411764705882,230.0,550.479835125,4754.0,2230.0,1721.94117647059,2855.0,5.0,5.0,0.417817302876813,1.64322516112851,1.26329579511398,1.38792344019617,0.847,0.413877538485266,Germany,7,J-segment (SUV),0,0.52977826,-1.88191435,0.105457323,-0.88532576,0.33742794,10,33.0,17.297623176940583,20.953995732834205,44.23210080002996,199.0,86.38709214704878,132.68954186371732,253.22564945189418,33.0,-24.000949174186005,43.09302645357376,9.323566372212527,199.0,-173.71979896683342,271.0920722589769,44.58463580743859,0.0,0.413877538485266
95_28,2017,95_28_2017,Volkswagen,Volkswagen,Touareg,0.0003895706902557,3288,9,44.8735838629456,4.2,233.571428571429,465.17482,4801.0,2208.0,1709.0,2893.0,5.0,5.0,0.502115373681294,1.64309930074086,1.1364826662699,1.16254463621485,1.034,0.803721758593715,Germany,7,J-segment (SUV),0,0.52977826,-1.88191435,0.105457323,-0.88532576,0.33742794,10,48.0,28.92595392304287,44.74234418407454,67.9363130584248,196.0,93.60404878126035,193.43327560877594,264.32850466643856,48.0,-28.157198491327787,74.51614992633246,16.165714680272757,196.0,-151.8583070805748,316.2014780182387,56.330503570302895,432.0,0.803721758593715
95_28,2014,95_28_2014,Volkswagen,Volkswagen,Touareg,0.0004014460262031,3327,6,47.915,3.90833333333333,247.0,479.927402166667,4797.5,2051.66666666667,1709.0,2893.0,5.0,5.0,0.514661173512704,1.52564967816305,1.27417884615385,1.33474230769231,1.0,0.65906948889276,Germany,7,J-segment (SUV),0,0.52977826,-1.88191435,0.105457323,-0.88532576,0.33742794,10,48.0,28.26687035206841,38.432157707605505,66.69331081537901,202.0,91.84313655068667,175.19592581087582,264.2059723055189,48.0,-29.58276903288146,73.11947868521544,15.317174323725736,202.0,-169.02896245446402,325.8152334456494,51.2136217913762,288.0,0.65906948889276
95_28,2013,95_28_2013,Volkswagen,Volkswagen,Touareg,0.0003042757088777,2515,5,49.6314720812183,3.71,256.5,488.5878844,4795.0,1940.0,1709.0,2893.0,5.0,5.0,0.524982317797318,1.44186094092732,1.36365482233503,1.42727645450996,0.985,0.584824194363134,Germany,7,J-segment (SUV),0,0.52977826,-1.88191435,0.105457323,-0.88532576,0.33742794,10,45.0,25.10324178154379,34.05730629364821,62.30721398278047,195.0,85.5301182254064,155.2668805461484,252.06802972847566,45.0,-30.037030171297975,69.23231703150385,14.186157395660347,195.0,-167.8312153843559,311.0691205623735,47.04749478423302,225.0,0.584824194363134
95_28,2010,95_28_2010,Volkswagen,Volkswagen,Touareg,0.0001014211250983,825,2,52.4201022690956,3.68571428571429,253.285714285714,488.386319142857,4795.0,1940.0,1709.0,2893.0,5.0,5.0,0.518617545901457,1.44186094092732,1.30764713474445,1.3337183789365,0.894,0.613894478046005,Germany,7,J-segment (SUV),0,0.52977826,-1.88191435,0.105457323,-0.88532576,0.33742794,10,34.0,17.038960806187493,24.773080216489344,46.39126023648797,208.0,89.97105272759983,153.46450115686213,264.34636383552476,34.0,-25.660888094816187,49.248929944765145,10.23543837822567,208.0,-182.15502404189712,304.0826251100935,46.34707923711625,68.0,0.613894478046005
95_28,2011,95_28_2011,Volkswagen,Volkswagen,Touareg,0.0002286610503017,1872,3,49.2542826552463,3.74,249.6,485.9864328,4795.0,1940.0,1709.0,2893.0,5.0,5.0,0.513594584445362,1.44186094092732,1.42840759347719,1.48613902157799,0.934,0.564548373731413,Germany,7,J-segment (SUV),0,0.52977826,-1.88191435,0.105457323,-0.88532576,0.33742794,10,36.0,17.208530917699193,24.66483146530235,49.66895402444567,194.0,84.74607777691885,136.52343838034776,248.7137488197656,36.0,-28.15141141712007,53.75469275571287,11.243274653777464,194.0,-167.6975169794861,293.75551662876643,45.22084752336822,108.0,0.564548373731413
95_28,2012,95_28_2012,Volkswagen,Volkswagen,Touareg,0.0002453891083589,2025,4,49.9970269064962,3.72857142857143,255.428571428571,488.386319142857,4795.0,1940.0,1709.0,2893.0,5.0,5.0,0.523005173193347,1.44186094092732,1.41259105098855,1.47933363438242,0.961,0.567225900425192,Germany,7,J-segment (SUV),0,0.52977826,-1.88191435,0.105457323,-0.88532576,0.33742794,10,43.0,22.149206738251443,31.253050521121356,58.45620271919856,200.0,86.73044230028327,148.02085027994522,256.81782506237664,43.0,-31.485966679176844,66.12999394991898,12.72613952542065,200.0,-174.1920397057453,311.47279350472036,46.9562457689999,172.0,0.567225900425192
95_28,2015,95_28_2015,Volkswagen,Volkswagen,Touareg,0.0005189486013076,4351,7,45.1325,4.16666666666667,239.0,467.599902,4801.0,2208.0,1709.0,2893.0,5.0,5.0,0.511120723032145,1.64309930074086,1.11033846153846,1.14996923076923,1.0,0.811001690596656,Germany,7,J-segment (SUV),0,0.52977826,-1.88191435,0.105457323,-0.88532576,0.33742794,10,49.0,30.04565532128785,46.273445268578456,68.40536542345045,201.0,92.2832702925604,204.23710296220548,266.1802081274561,49.0,-28.255128389080927,75.54277437079604,15.879443661884846,201.0,-165.55008729199636,327.40221851548927,53.57426034688373,343.0,0.811001690596656
95_29,2010,95_29_2010,Volkswagen,Volkswagen,Touran,0.0006988837529504,5685,2,25.1957494407159,4.89354838709677,121.677419354839,342.111411172414,4400.87096774194,1858.8064516129,1633.41935483871,2677.03225806452,5.0,7.0,0.355666064858377,1.26796084418652,1.30764713474445,1.3337183789365,0.894,0.815071950784011,Germany,8,M-segment (MPV),0,-1.99622725,-0.86939615,-0.189363165,-0.003648955,-0.37922899,10,34.0,17.201912287230574,24.57190274375134,46.565160333228775,208.0,89.97105272759983,153.46450115686213,264.34636383552476,34.0,-25.283713659651525,48.96547660576806,10.363963002015971,208.0,-182.15502404189715,304.08262511009355,46.34707923711624,68.0,0.815071950784011
95_29,2008,95_29_2008,Volkswagen,Volkswagen,Touran,0.0008477481689262,6800,0,24.6523022432113,4.435,126.0,347.803300777778,4407.0,1794.0,1635.0,2675.0,5.0,7.0,0.362273732647826,1.22545826440774,1.26329579511398,1.38792344019617,0.847,0.735950401275863,Germany,8,M-segment (MPV),0,-1.99622725,-0.86939615,-0.189363165,-0.003648955,-0.37922899,10,33.0,17.35316674716957,20.63192287004361,44.64986769675073,199.0,86.38709214704879,132.68954186371732,253.22564945189418,33.0,-23.858305005274087,42.517433855993914,9.616912377126098,199.0,-173.71979896683345,271.09207225897694,44.58463580743859,0.0,0.735950401275863
